ntdid,name,mode,tos,exp_type,total
0001,King County Department of Transportation - Metro Transit Division,CB,PT,General Administration,4813903
0001,King County Department of Transportation - Metro Transit Division,CB,PT,Non-Vehicle Maintenance,2141446
0001,King County Department of Transportation - Metro Transit Division,CB,PT,Total,0
0001,King County Department of Transportation - Metro Transit Division,CB,PT,Vehicle Maintenance,9120955
0001,King County Department of Transportation - Metro Transit Division,CB,PT,Vehicle Operations,26112675
0001,King County Department of Transportation - Metro Transit Division,DR,PT,General Administration,21880623
0001,King County Department of Transportation - Metro Transit Division,DR,PT,Non-Vehicle Maintenance,694986
0001,King County Department of Transportation - Metro Transit Division,DR,PT,Total,122847910
0001,King County Department of Transportation - Metro Transit Division,DR,PT,Vehicle Maintenance,6991178
0001,King County Department of Transportation - Metro Transit Division,DR,PT,Vehicle Operations,31857168
0001,King County Department of Transportation - Metro Transit Division,DT,PT,General Administration,463104
0001,King County Department of Transportation - Metro Transit Division,DT,PT,Non-Vehicle Maintenance,14709
0001,King County Department of Transportation - Metro Transit Division,DT,PT,Total,2247126
0001,King County Department of Transportation - Metro Transit Division,DT,PT,Vehicle Maintenance,147968
0001,King County Department of Transportation - Metro Transit Division,DT,PT,Vehicle Operations,674258
0001,King County Department of Transportation - Metro Transit Division,LR,PT,General Administration,2508342
0001,King County Department of Transportation - Metro Transit Division,LR,PT,Non-Vehicle Maintenance,8940290
0001,King County Department of Transportation - Metro Transit Division,LR,PT,Total,0
0001,King County Department of Transportation - Metro Transit Division,LR,PT,Vehicle Maintenance,4674036
0001,King County Department of Transportation - Metro Transit Division,LR,PT,Vehicle Operations,11648296
0001,King County Department of Transportation - Metro Transit Division,MB,DO,General Administration,71391944
0001,King County Department of Transportation - Metro Transit Division,MB,DO,Non-Vehicle Maintenance,25165255
0001,King County Department of Transportation - Metro Transit Division,MB,DO,Total,431308402
0001,King County Department of Transportation - Metro Transit Division,MB,DO,Vehicle Maintenance,76461609
0001,King County Department of Transportation - Metro Transit Division,MB,DO,Vehicle Operations,258289594
0001,King County Department of Transportation - Metro Transit Division,MB,PT,General Administration,2267794
0001,King County Department of Transportation - Metro Transit Division,MB,PT,Non-Vehicle Maintenance,454443
0001,King County Department of Transportation - Metro Transit Division,MB,PT,Total,8923754
0001,King County Department of Transportation - Metro Transit Division,MB,PT,Vehicle Maintenance,653076
0001,King County Department of Transportation - Metro Transit Division,MB,PT,Vehicle Operations,5548441
0001,King County Department of Transportation - Metro Transit Division,SR,DO,General Administration,686671
0001,King County Department of Transportation - Metro Transit Division,SR,DO,Non-Vehicle Maintenance,250940
0001,King County Department of Transportation - Metro Transit Division,SR,DO,Total,3089936
0001,King County Department of Transportation - Metro Transit Division,SR,DO,Vehicle Maintenance,676406
0001,King County Department of Transportation - Metro Transit Division,SR,DO,Vehicle Operations,1475919
0001,King County Department of Transportation - Metro Transit Division,TB,DO,General Administration,9845863
0001,King County Department of Transportation - Metro Transit Division,TB,DO,Non-Vehicle Maintenance,7737512
0001,King County Department of Transportation - Metro Transit Division,TB,DO,Total,61469418
0001,King County Department of Transportation - Metro Transit Division,TB,DO,Vehicle Maintenance,11561031
0001,King County Department of Transportation - Metro Transit Division,TB,DO,Vehicle Operations,32325012
0001,King County Department of Transportation - Metro Transit Division,VP,DO,General Administration,5445661
0001,King County Department of Transportation - Metro Transit Division,VP,DO,Non-Vehicle Maintenance,63500
0001,King County Department of Transportation - Metro Transit Division,VP,DO,Total,10658554
0001,King County Department of Transportation - Metro Transit Division,VP,DO,Vehicle Maintenance,1923875
0001,King County Department of Transportation - Metro Transit Division,VP,DO,Vehicle Operations,3225518
0002,Spokane Transit Authority,DR,DO,General Administration,1649732
0002,Spokane Transit Authority,DR,DO,Non-Vehicle Maintenance,126610
0002,Spokane Transit Authority,DR,DO,Total,16554426
0002,Spokane Transit Authority,DR,DO,Vehicle Maintenance,1068935
0002,Spokane Transit Authority,DR,DO,Vehicle Operations,5431936
0002,Spokane Transit Authority,DR,PT,General Administration,333588
0002,Spokane Transit Authority,DR,PT,Non-Vehicle Maintenance,105263
0002,Spokane Transit Authority,DR,PT,Total,7534506
0002,Spokane Transit Authority,DR,PT,Vehicle Maintenance,103046
0002,Spokane Transit Authority,DR,PT,Vehicle Operations,3225356
0002,Spokane Transit Authority,MB,DO,General Administration,8536427
0002,Spokane Transit Authority,MB,DO,Non-Vehicle Maintenance,2449775
0002,Spokane Transit Authority,MB,DO,Total,44182679
0002,Spokane Transit Authority,MB,DO,Vehicle Maintenance,6294127
0002,Spokane Transit Authority,MB,DO,Vehicle Operations,26902350
0002,Spokane Transit Authority,VP,DO,General Administration,400378
0002,Spokane Transit Authority,VP,DO,Non-Vehicle Maintenance,9471
0002,Spokane Transit Authority,VP,DO,Total,821151
0002,Spokane Transit Authority,VP,DO,Vehicle Maintenance,87661
0002,Spokane Transit Authority,VP,DO,Vehicle Operations,323641
0003,Pierce County Transportation Benefit Area Authority,CB,PT,General Administration,2813505
0003,Pierce County Transportation Benefit Area Authority,CB,PT,Non-Vehicle Maintenance,994432
0003,Pierce County Transportation Benefit Area Authority,CB,PT,Total,0
0003,Pierce County Transportation Benefit Area Authority,CB,PT,Vehicle Maintenance,6686969
0003,Pierce County Transportation Benefit Area Authority,CB,PT,Vehicle Operations,22558569
0003,Pierce County Transportation Benefit Area Authority,DR,DO,General Administration,1733971
0003,Pierce County Transportation Benefit Area Authority,DR,DO,Non-Vehicle Maintenance,139899
0003,Pierce County Transportation Benefit Area Authority,DR,DO,Total,11990972
0003,Pierce County Transportation Benefit Area Authority,DR,DO,Vehicle Maintenance,335809
0003,Pierce County Transportation Benefit Area Authority,DR,DO,Vehicle Operations,3785807
0003,Pierce County Transportation Benefit Area Authority,DR,PT,General Administration,3033761
0003,Pierce County Transportation Benefit Area Authority,DR,PT,Non-Vehicle Maintenance,141905
0003,Pierce County Transportation Benefit Area Authority,DR,PT,Total,21228460
0003,Pierce County Transportation Benefit Area Authority,DR,PT,Vehicle Maintenance,1029676
0003,Pierce County Transportation Benefit Area Authority,DR,PT,Vehicle Operations,6408888
0003,Pierce County Transportation Benefit Area Authority,MB,DO,General Administration,8516679
0003,Pierce County Transportation Benefit Area Authority,MB,DO,Non-Vehicle Maintenance,2914199
0003,Pierce County Transportation Benefit Area Authority,MB,DO,Total,49166871
0003,Pierce County Transportation Benefit Area Authority,MB,DO,Vehicle Maintenance,5400056
0003,Pierce County Transportation Benefit Area Authority,MB,DO,Vehicle Operations,32335937
0003,Pierce County Transportation Benefit Area Authority,VP,DO,General Administration,1162816
0003,Pierce County Transportation Benefit Area Authority,VP,DO,Non-Vehicle Maintenance,158984
0003,Pierce County Transportation Benefit Area Authority,VP,DO,Total,4139555
0003,Pierce County Transportation Benefit Area Authority,VP,DO,Vehicle Maintenance,528243
0003,Pierce County Transportation Benefit Area Authority,VP,DO,Vehicle Operations,2289512
0005,Everett Transit,DR,DO,General Administration,1142784
0005,Everett Transit,DR,DO,Non-Vehicle Maintenance,164187
0005,Everett Transit,DR,DO,Total,10135571
0005,Everett Transit,DR,DO,Vehicle Maintenance,702104
0005,Everett Transit,DR,DO,Vehicle Operations,3135884
0005,Everett Transit,MB,DO,General Administration,3770900
0005,Everett Transit,MB,DO,Non-Vehicle Maintenance,654474
0005,Everett Transit,MB,DO,Total,13427819
0005,Everett Transit,MB,DO,Vehicle Maintenance,1632959
0005,Everett Transit,MB,DO,Vehicle Operations,7369486
0006,Yakima Transit,DR,PT,General Administration,287735
0006,Yakima Transit,DR,PT,Non-Vehicle Maintenance,55744
0006,Yakima Transit,DR,PT,Total,2553236
0006,Yakima Transit,DR,PT,Vehicle Maintenance,192243
0006,Yakima Transit,DR,PT,Vehicle Operations,740896
0006,Yakima Transit,MB,DO,General Administration,771010
0006,Yakima Transit,MB,DO,Non-Vehicle Maintenance,48652
0006,Yakima Transit,MB,DO,Total,6175199
0006,Yakima Transit,MB,DO,Vehicle Maintenance,1154278
0006,Yakima Transit,MB,DO,Vehicle Operations,4201259
0006,Yakima Transit,VP,DO,General Administration,36082
0006,Yakima Transit,VP,DO,Non-Vehicle Maintenance,7092
0006,Yakima Transit,VP,DO,Total,322558
0006,Yakima Transit,VP,DO,Vehicle Maintenance,126645
0006,Yakima Transit,VP,DO,Vehicle Operations,152739
0007,Lane Transit District,DR,PT,General Administration,891130
0007,Lane Transit District,DR,PT,Non-Vehicle Maintenance,23310
0007,Lane Transit District,DR,PT,Total,9441407
0007,Lane Transit District,DR,PT,Vehicle Maintenance,292286
0007,Lane Transit District,DR,PT,Vehicle Operations,4221890
0007,Lane Transit District,DT,PT,General Administration,1707755
0007,Lane Transit District,DT,PT,Non-Vehicle Maintenance,258035
0007,Lane Transit District,DT,PT,Total,4305354
0007,Lane Transit District,DT,PT,Vehicle Maintenance,679090
0007,Lane Transit District,DT,PT,Vehicle Operations,1660474
0007,Lane Transit District,MB,DO,General Administration,6121091
0007,Lane Transit District,MB,DO,Non-Vehicle Maintenance,913808
0007,Lane Transit District,MB,DO,Total,29195808
0007,Lane Transit District,MB,DO,Vehicle Maintenance,4624301
0007,Lane Transit District,MB,DO,Vehicle Operations,17536608
0007,Lane Transit District,MB,PT,General Administration,15605
0007,Lane Transit District,MB,PT,Non-Vehicle Maintenance,750
0007,Lane Transit District,MB,PT,Total,174103
0007,Lane Transit District,MB,PT,Vehicle Maintenance,11752
0007,Lane Transit District,MB,PT,Vehicle Operations,145996
0007,Lane Transit District,RB,DO,General Administration,1015761
0007,Lane Transit District,RB,DO,Non-Vehicle Maintenance,328668
0007,Lane Transit District,RB,DO,Total,5583993
0007,Lane Transit District,RB,DO,Vehicle Maintenance,882914
0007,Lane Transit District,RB,DO,Vehicle Operations,3356650
0007,Lane Transit District,VP,PT,General Administration,94462
0007,Lane Transit District,VP,PT,Non-Vehicle Maintenance,3513
0007,Lane Transit District,VP,PT,Total,189187
0007,Lane Transit District,VP,PT,Vehicle Maintenance,7902
0007,Lane Transit District,VP,PT,Vehicle Operations,83310
0008,Tri-County Metropolitan Transportation District of Oregon,DR,PT,General Administration,8874373
0008,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Non-Vehicle Maintenance,129430
0008,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Total,60203522
0008,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Vehicle Maintenance,2415891
0008,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Vehicle Operations,20756519
0008,Tri-County Metropolitan Transportation District of Oregon,DT,PT,General Administration,818552
0008,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Non-Vehicle Maintenance,8380
0008,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Total,6765453
0008,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Vehicle Maintenance,572973
0008,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Vehicle Operations,2009934
0008,Tri-County Metropolitan Transportation District of Oregon,LR,DO,General Administration,19712328
0008,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Non-Vehicle Maintenance,17468665
0008,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Total,99326676
0008,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Vehicle Maintenance,22567727
0008,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Vehicle Operations,39577956
0008,Tri-County Metropolitan Transportation District of Oregon,MB,DO,General Administration,45209123
0008,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Non-Vehicle Maintenance,9572155
0008,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Total,239125561
0008,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Vehicle Maintenance,37000366
0008,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Vehicle Operations,147343917
0008,Tri-County Metropolitan Transportation District of Oregon,SR,PT,General Administration,2679134
0008,Tri-County Metropolitan Transportation District of Oregon,SR,PT,Non-Vehicle Maintenance,186951
0008,Tri-County Metropolitan Transportation District of Oregon,SR,PT,Total,0
0008,Tri-County Metropolitan Transportation District of Oregon,SR,PT,Vehicle Maintenance,935097
0008,Tri-County Metropolitan Transportation District of Oregon,SR,PT,Vehicle Operations,4974453
0008,Tri-County Metropolitan Transportation District of Oregon,YR,PT,General Administration,2000775
0008,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Non-Vehicle Maintenance,549902
0008,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Total,7036033
0008,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Vehicle Maintenance,1420211
0008,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Vehicle Operations,3065145
0011,Valley Regional Transit,DR,DO,General Administration,199622
0011,Valley Regional Transit,DR,DO,Non-Vehicle Maintenance,10051
0011,Valley Regional Transit,DR,DO,Total,2578658
0011,Valley Regional Transit,DR,DO,Vehicle Maintenance,179540
0011,Valley Regional Transit,DR,DO,Vehicle Operations,900116
0011,Valley Regional Transit,MB,DO,General Administration,1201926
0011,Valley Regional Transit,MB,DO,Non-Vehicle Maintenance,63380
0011,Valley Regional Transit,MB,DO,Total,7233541
0011,Valley Regional Transit,MB,DO,Vehicle Maintenance,1716712
0011,Valley Regional Transit,MB,DO,Vehicle Operations,4251523
0012,Municipality of Anchorage - Public Transportation Department,DR,PT,General Administration,935480
0012,Municipality of Anchorage - Public Transportation Department,DR,PT,Non-Vehicle Maintenance,599232
0012,Municipality of Anchorage - Public Transportation Department,DR,PT,Total,9698031
0012,Municipality of Anchorage - Public Transportation Department,DR,PT,Vehicle Maintenance,553434
0012,Municipality of Anchorage - Public Transportation Department,DR,PT,Vehicle Operations,4128471
0012,Municipality of Anchorage - Public Transportation Department,MB,DO,General Administration,4289745
0012,Municipality of Anchorage - Public Transportation Department,MB,DO,Non-Vehicle Maintenance,1387965
0012,Municipality of Anchorage - Public Transportation Department,MB,DO,Total,23530609
0012,Municipality of Anchorage - Public Transportation Department,MB,DO,Vehicle Maintenance,4360424
0012,Municipality of Anchorage - Public Transportation Department,MB,DO,Vehicle Operations,13492475
0012,Municipality of Anchorage - Public Transportation Department,VP,PT,General Administration,714675
0012,Municipality of Anchorage - Public Transportation Department,VP,PT,Non-Vehicle Maintenance,20464
0012,Municipality of Anchorage - Public Transportation Department,VP,PT,Total,320591
0012,Municipality of Anchorage - Public Transportation Department,VP,PT,Vehicle Maintenance,111309
0012,Municipality of Anchorage - Public Transportation Department,VP,PT,Vehicle Operations,294787
0016,RiverCities Transit,DR,PT,General Administration,184923
0016,RiverCities Transit,DR,PT,Non-Vehicle Maintenance,21393
0016,RiverCities Transit,DR,PT,Total,2611104
0016,RiverCities Transit,DR,PT,Vehicle Maintenance,226187
0016,RiverCities Transit,DR,PT,Vehicle Operations,873049
0016,RiverCities Transit,MB,DO,General Administration,631078
0016,RiverCities Transit,MB,DO,Non-Vehicle Maintenance,61169
0016,RiverCities Transit,MB,DO,Total,2663089
0016,RiverCities Transit,MB,DO,Vehicle Maintenance,538527
0016,RiverCities Transit,MB,DO,Vehicle Operations,1432315
0018,Ben Franklin Transit,DR,DO,General Administration,1816810
0018,Ben Franklin Transit,DR,DO,Non-Vehicle Maintenance,202854
0018,Ben Franklin Transit,DR,DO,Total,19864357
0018,Ben Franklin Transit,DR,DO,Vehicle Maintenance,1208579
0018,Ben Franklin Transit,DR,DO,Vehicle Operations,7872919
0018,Ben Franklin Transit,DR,PT,General Administration,151342
0018,Ben Franklin Transit,DR,PT,Non-Vehicle Maintenance,35352
0018,Ben Franklin Transit,DR,PT,Total,1779862
0018,Ben Franklin Transit,DR,PT,Vehicle Maintenance,81310
0018,Ben Franklin Transit,DR,PT,Vehicle Operations,659316
0018,Ben Franklin Transit,DT,PT,General Administration,274381
0018,Ben Franklin Transit,DT,PT,Non-Vehicle Maintenance,64789
0018,Ben Franklin Transit,DT,PT,Total,1898710
0018,Ben Franklin Transit,DT,PT,Vehicle Maintenance,149275
0018,Ben Franklin Transit,DT,PT,Vehicle Operations,1206926
0018,Ben Franklin Transit,MB,DO,General Administration,2290604
0018,Ben Franklin Transit,MB,DO,Non-Vehicle Maintenance,173710
0018,Ben Franklin Transit,MB,DO,Total,13751054
0018,Ben Franklin Transit,MB,DO,Vehicle Maintenance,1987826
0018,Ben Franklin Transit,MB,DO,Vehicle Operations,9298914
0018,Ben Franklin Transit,VP,DO,General Administration,818574
0018,Ben Franklin Transit,VP,DO,Non-Vehicle Maintenance,29520
0018,Ben Franklin Transit,VP,DO,Total,2885367
0018,Ben Franklin Transit,VP,DO,Vehicle Maintenance,440238
0018,Ben Franklin Transit,VP,DO,Vehicle Operations,1597035
0019,Intercity Transit,CB,DO,General Administration,402054
0019,Intercity Transit,CB,DO,Non-Vehicle Maintenance,59526
0019,Intercity Transit,CB,DO,Total,1980268
0019,Intercity Transit,CB,DO,Vehicle Maintenance,278512
0019,Intercity Transit,CB,DO,Vehicle Operations,1240176
0019,Intercity Transit,CB,PT,General Administration,23321
0019,Intercity Transit,CB,PT,Non-Vehicle Maintenance,3092
0019,Intercity Transit,CB,PT,Total,2406
0019,Intercity Transit,CB,PT,Vehicle Maintenance,14469
0019,Intercity Transit,CB,PT,Vehicle Operations,61591
0019,Intercity Transit,DR,DO,General Administration,1696743
0019,Intercity Transit,DR,DO,Non-Vehicle Maintenance,262128
0019,Intercity Transit,DR,DO,Total,14445757
0019,Intercity Transit,DR,DO,Vehicle Maintenance,940244
0019,Intercity Transit,DR,DO,Vehicle Operations,4334975
0019,Intercity Transit,MB,DO,General Administration,4743496
0019,Intercity Transit,MB,DO,Non-Vehicle Maintenance,703202
0019,Intercity Transit,MB,DO,Total,21294504
0019,Intercity Transit,MB,DO,Vehicle Maintenance,3267280
0019,Intercity Transit,MB,DO,Vehicle Operations,12580526
0019,Intercity Transit,VP,DO,General Administration,387269
0019,Intercity Transit,VP,DO,Non-Vehicle Maintenance,29475
0019,Intercity Transit,VP,DO,Total,1970044
0019,Intercity Transit,VP,DO,Vehicle Maintenance,278074
0019,Intercity Transit,VP,DO,Vehicle Operations,1275226
0020,Kitsap Transit,DR,DO,General Administration,1927029
0020,Kitsap Transit,DR,DO,Non-Vehicle Maintenance,644211
0020,Kitsap Transit,DR,DO,Total,19447404
0020,Kitsap Transit,DR,DO,Vehicle Maintenance,1152216
0020,Kitsap Transit,DR,DO,Vehicle Operations,6000246
0020,Kitsap Transit,DT,PT,General Administration,2355
0020,Kitsap Transit,DT,PT,Non-Vehicle Maintenance,253
0020,Kitsap Transit,DT,PT,Total,9856
0020,Kitsap Transit,DT,PT,Vehicle Maintenance,780
0020,Kitsap Transit,DT,PT,Vehicle Operations,1540
0020,Kitsap Transit,FB,PT,General Administration,822463
0020,Kitsap Transit,FB,PT,Non-Vehicle Maintenance,247357
0020,Kitsap Transit,FB,PT,Total,2176747
0020,Kitsap Transit,FB,PT,Vehicle Maintenance,232604
0020,Kitsap Transit,FB,PT,Vehicle Operations,874323
0020,Kitsap Transit,MB,DO,General Administration,2983009
0020,Kitsap Transit,MB,DO,Non-Vehicle Maintenance,979928
0020,Kitsap Transit,MB,DO,Total,17350322
0020,Kitsap Transit,MB,DO,Vehicle Maintenance,3530654
0020,Kitsap Transit,MB,DO,Vehicle Operations,9856731
0020,Kitsap Transit,VP,DO,General Administration,216617
0020,Kitsap Transit,VP,DO,Non-Vehicle Maintenance,44074
0020,Kitsap Transit,VP,DO,Total,967348
0020,Kitsap Transit,VP,DO,Vehicle Maintenance,182491
0020,Kitsap Transit,VP,DO,Vehicle Operations,524166
0021,Whatcom Transportation Authority,DR,DO,General Administration,1347073
0021,Whatcom Transportation Authority,DR,DO,Non-Vehicle Maintenance,233897
0021,Whatcom Transportation Authority,DR,DO,Total,13707204
0021,Whatcom Transportation Authority,DR,DO,Vehicle Maintenance,871487
0021,Whatcom Transportation Authority,DR,DO,Vehicle Operations,4505515
0021,Whatcom Transportation Authority,DT,PT,General Administration,24360
0021,Whatcom Transportation Authority,DT,PT,Non-Vehicle Maintenance,4664
0021,Whatcom Transportation Authority,DT,PT,Total,206685
0021,Whatcom Transportation Authority,DT,PT,Vehicle Maintenance,8391
0021,Whatcom Transportation Authority,DT,PT,Vehicle Operations,67501
0021,Whatcom Transportation Authority,MB,DO,General Administration,2355289
0021,Whatcom Transportation Authority,MB,DO,Non-Vehicle Maintenance,749998
0021,Whatcom Transportation Authority,MB,DO,Total,15627243
0021,Whatcom Transportation Authority,MB,DO,Vehicle Maintenance,2040605
0021,Whatcom Transportation Authority,MB,DO,Vehicle Operations,10481351
0021,Whatcom Transportation Authority,VP,DO,General Administration,30069
0021,Whatcom Transportation Authority,VP,DO,Non-Vehicle Maintenance,6169
0021,Whatcom Transportation Authority,VP,DO,Total,303563
0021,Whatcom Transportation Authority,VP,DO,Vehicle Maintenance,72872
0021,Whatcom Transportation Authority,VP,DO,Vehicle Operations,194453
0022,City of Pocatello - Pocatello Regional Transit,DR,DO,General Administration,0
0022,City of Pocatello - Pocatello Regional Transit,DR,DO,Non-Vehicle Maintenance,0
0022,City of Pocatello - Pocatello Regional Transit,DR,DO,Total,2982756
0022,City of Pocatello - Pocatello Regional Transit,DR,DO,Vehicle Maintenance,0
0022,City of Pocatello - Pocatello Regional Transit,DR,DO,Vehicle Operations,0
0022,City of Pocatello - Pocatello Regional Transit,MB,DO,General Administration,0
0022,City of Pocatello - Pocatello Regional Transit,MB,DO,Non-Vehicle Maintenance,0
0022,City of Pocatello - Pocatello Regional Transit,MB,DO,Total,2304156
0022,City of Pocatello - Pocatello Regional Transit,MB,DO,Vehicle Maintenance,0
0022,City of Pocatello - Pocatello Regional Transit,MB,DO,Vehicle Operations,0
0023,City of Seattle - Seattle Center Monorail Transit,MG,PT,General Administration,938763
0023,City of Seattle - Seattle Center Monorail Transit,MG,PT,Non-Vehicle Maintenance,119755
0023,City of Seattle - Seattle Center Monorail Transit,MG,PT,Total,3324390
0023,City of Seattle - Seattle Center Monorail Transit,MG,PT,Vehicle Maintenance,676825
0023,City of Seattle - Seattle Center Monorail Transit,MG,PT,Vehicle Operations,1589047
0024,Clark County Public Transportation Benefit Area Authority,CB,DO,General Administration,810247
0024,Clark County Public Transportation Benefit Area Authority,CB,DO,Non-Vehicle Maintenance,154823
0024,Clark County Public Transportation Benefit Area Authority,CB,DO,Total,5436270
0024,Clark County Public Transportation Benefit Area Authority,CB,DO,Vehicle Maintenance,893877
0024,Clark County Public Transportation Benefit Area Authority,CB,DO,Vehicle Operations,3577323
0024,Clark County Public Transportation Benefit Area Authority,DR,DO,General Administration,1438701
0024,Clark County Public Transportation Benefit Area Authority,DR,DO,Non-Vehicle Maintenance,287745
0024,Clark County Public Transportation Benefit Area Authority,DR,DO,Total,17557470
0024,Clark County Public Transportation Benefit Area Authority,DR,DO,Vehicle Maintenance,959746
0024,Clark County Public Transportation Benefit Area Authority,DR,DO,Vehicle Operations,6315352
0024,Clark County Public Transportation Benefit Area Authority,MB,DO,General Administration,3921488
0024,Clark County Public Transportation Benefit Area Authority,MB,DO,Non-Vehicle Maintenance,749323
0024,Clark County Public Transportation Benefit Area Authority,MB,DO,Total,26310863
0024,Clark County Public Transportation Benefit Area Authority,MB,DO,Vehicle Maintenance,4326251
0024,Clark County Public Transportation Benefit Area Authority,MB,DO,Vehicle Operations,17313801
0024,Clark County Public Transportation Benefit Area Authority,VP,DO,General Administration,58389
0024,Clark County Public Transportation Benefit Area Authority,VP,DO,Non-Vehicle Maintenance,33520
0024,Clark County Public Transportation Benefit Area Authority,VP,DO,Total,223235
0024,Clark County Public Transportation Benefit Area Authority,VP,DO,Vehicle Maintenance,53821
0024,Clark County Public Transportation Benefit Area Authority,VP,DO,Vehicle Operations,77505
0025,Salem Area Mass Transit District,DR,PT,General Administration,2435949
0025,Salem Area Mass Transit District,DR,PT,Non-Vehicle Maintenance,30306
0025,Salem Area Mass Transit District,DR,PT,Total,18500790
0025,Salem Area Mass Transit District,DR,PT,Vehicle Maintenance,824191
0025,Salem Area Mass Transit District,DR,PT,Vehicle Operations,9575423
0025,Salem Area Mass Transit District,MB,DO,General Administration,4785177
0025,Salem Area Mass Transit District,MB,DO,Non-Vehicle Maintenance,577985
0025,Salem Area Mass Transit District,MB,DO,Total,19555613
0025,Salem Area Mass Transit District,MB,DO,Vehicle Maintenance,2951595
0025,Salem Area Mass Transit District,MB,DO,Vehicle Operations,11240856
0025,Salem Area Mass Transit District,VP,PT,General Administration,172901
0025,Salem Area Mass Transit District,VP,PT,Non-Vehicle Maintenance,6346
0025,Salem Area Mass Transit District,VP,PT,Total,300805
0025,Salem Area Mass Transit District,VP,PT,Vehicle Maintenance,7728
0025,Salem Area Mass Transit District,VP,PT,Vehicle Operations,113830
0028,Pierce County Ferry Operations,FB,PT,General Administration,853757
0028,Pierce County Ferry Operations,FB,PT,Non-Vehicle Maintenance,84333
0028,Pierce County Ferry Operations,FB,PT,Total,3100443
0028,Pierce County Ferry Operations,FB,PT,Vehicle Maintenance,184487
0028,Pierce County Ferry Operations,FB,PT,Vehicle Operations,1977866
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,DO,General Administration,2202966
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,DO,Non-Vehicle Maintenance,338634
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,DO,Total,11415645
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,DO,Vehicle Maintenance,2463064
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,DO,Vehicle Operations,6410981
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,PT,General Administration,4751960
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,PT,Non-Vehicle Maintenance,1056662
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,PT,Total,8922668
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,PT,Vehicle Maintenance,3983612
0029,Snohomish County Public Transportation Benefit Area Corporation,CB,PT,Vehicle Operations,15533353
0029,Snohomish County Public Transportation Benefit Area Corporation,DR,PT,General Administration,1764775
0029,Snohomish County Public Transportation Benefit Area Corporation,DR,PT,Non-Vehicle Maintenance,145674
0029,Snohomish County Public Transportation Benefit Area Corporation,DR,PT,Total,14486664
0029,Snohomish County Public Transportation Benefit Area Corporation,DR,PT,Vehicle Maintenance,507386
0029,Snohomish County Public Transportation Benefit Area Corporation,DR,PT,Vehicle Operations,4825497
0029,Snohomish County Public Transportation Benefit Area Corporation,MB,DO,General Administration,10499931
0029,Snohomish County Public Transportation Benefit Area Corporation,MB,DO,Non-Vehicle Maintenance,1589270
0029,Snohomish County Public Transportation Benefit Area Corporation,MB,DO,Total,48351884
0029,Snohomish County Public Transportation Benefit Area Corporation,MB,DO,Vehicle Maintenance,6494936
0029,Snohomish County Public Transportation Benefit Area Corporation,MB,DO,Vehicle Operations,29767747
0029,Snohomish County Public Transportation Benefit Area Corporation,VP,DO,General Administration,1563234
0029,Snohomish County Public Transportation Benefit Area Corporation,VP,DO,Non-Vehicle Maintenance,105673
0029,Snohomish County Public Transportation Benefit Area Corporation,VP,DO,Total,3963917
0029,Snohomish County Public Transportation Benefit Area Corporation,VP,DO,Vehicle Maintenance,674236
0029,Snohomish County Public Transportation Benefit Area Corporation,VP,DO,Vehicle Operations,1620774
0034,Rogue Valley Transportation District,DR,PT,General Administration,385304
0034,Rogue Valley Transportation District,DR,PT,Non-Vehicle Maintenance,3134
0034,Rogue Valley Transportation District,DR,PT,Total,3632045
0034,Rogue Valley Transportation District,DR,PT,Vehicle Maintenance,121148
0034,Rogue Valley Transportation District,DR,PT,Vehicle Operations,1458263
0034,Rogue Valley Transportation District,MB,DO,General Administration,1522171
0034,Rogue Valley Transportation District,MB,DO,Non-Vehicle Maintenance,436231
0034,Rogue Valley Transportation District,MB,DO,Total,6317294
0034,Rogue Valley Transportation District,MB,DO,Vehicle Maintenance,692110
