ntdid,name,mode,tos,exp_type,total
0001,NA,VP,DO,Vehicle Operations,"$1,763,911 "
0001,NA,VP,DO,Vehicle Maintenance,"$1,796,046 "
0001,NA,VP,DO,Non-Vehicle Maintenance,$0 
0001,NA,VP,DO,General Administration,"$4,065,527 "
0001,NA,TB,DO,General Administration,"$8,601,509 "
0001,NA,MB,DO,Vehicle Maintenance,"$54,220,260 "
0001,NA,MB,DO,General Administration,"$55,897,276 "
0001,NA,MB,PT,Vehicle Maintenance,"$6,280,202 "
0001,NA,MB,PT,General Administration,"$3,588,214 "
0001,NA,DR,PT,General Administration,"$9,339,003 "
0001,NA,DR,PT,Non-Vehicle Maintenance,"$920,098 "
0001,NA,DR,PT,Vehicle Maintenance,"$3,270,864 "
0001,NA,DR,PT,Vehicle Operations,"$37,081,091 "
0001,NA,MB,PT,Non-Vehicle Maintenance,"$2,612,617 "
0001,NA,MB,PT,Vehicle Operations,"$20,590,068 "
0001,NA,MB,DO,Non-Vehicle Maintenance,"$19,020,962 "
0001,NA,MB,DO,Vehicle Operations,"$190,739,222 "
0001,NA,TB,DO,Non-Vehicle Maintenance,"$6,520,616 "
0001,NA,TB,DO,Vehicle Maintenance,"$11,114,061 "
0001,NA,TB,DO,Vehicle Operations,"$26,776,207 "
0002,NA,VP,DO,Vehicle Operations,"$162,295 "
0002,NA,VP,DO,Vehicle Maintenance,"$46,219 "
0002,NA,VP,DO,Non-Vehicle Maintenance,"$6,182 "
0002,NA,VP,DO,General Administration,"$234,472 "
0002,NA,MB,DO,General Administration,"$6,422,479 "
0002,NA,DR,DO,Vehicle Maintenance,"$636,406 "
0002,NA,DR,DO,General Administration,"$1,248,633 "
0002,NA,DR,PT,Vehicle Maintenance,"$100,720 "
0002,NA,DR,PT,General Administration,"$130,935 "
0002,NA,DR,PT,Non-Vehicle Maintenance,"$90,648 "
0002,NA,DR,PT,Vehicle Operations,"$3,093,382 "
0002,NA,DR,DO,Non-Vehicle Maintenance,"$136,998 "
0002,NA,DR,DO,Vehicle Operations,"$4,516,489 "
0002,NA,MB,DO,Non-Vehicle Maintenance,"$1,941,024 "
0002,NA,MB,DO,Vehicle Maintenance,"$4,881,822 "
0002,NA,MB,DO,Vehicle Operations,"$21,969,721 "
0003,NA,VP,DO,Vehicle Operations,"$1,657,339 "
0003,NA,VP,DO,Vehicle Maintenance,"$439,784 "
0003,NA,VP,DO,Non-Vehicle Maintenance,"$152,194 "
0003,NA,VP,DO,General Administration,"$777,258 "
0003,NA,MB,DO,General Administration,"$10,123,074 "
0003,NA,MB,PT,Vehicle Maintenance,"$3,540,310 "
0003,NA,MB,PT,General Administration,"$2,219,682 "
0003,NA,DR,DO,Vehicle Maintenance,"$486,284 "
0003,NA,DR,DO,General Administration,"$918,425 "
0003,NA,DR,PT,General Administration,"$2,584,498 "
0003,NA,DR,PT,Non-Vehicle Maintenance,"$101,335 "
0003,NA,DR,PT,Vehicle Maintenance,"$829,917 "
0003,NA,DR,PT,Vehicle Operations,"$5,422,831 "
0003,NA,DR,DO,Non-Vehicle Maintenance,"$93,521 "
0003,NA,DR,DO,Vehicle Operations,"$3,447,112 "
0003,NA,MB,PT,Non-Vehicle Maintenance,"$686,929 "
0003,NA,MB,PT,Vehicle Operations,"$9,380,836 "
0003,NA,MB,DO,Non-Vehicle Maintenance,"$4,240,683 "
0003,NA,MB,DO,Vehicle Maintenance,"$7,095,184 "
0003,NA,MB,DO,Vehicle Operations,"$32,907,335 "
0005,NA,MB,DO,Vehicle Operations,"$5,557,214 "
0005,NA,MB,DO,Vehicle Maintenance,"$1,254,657 "
0005,NA,MB,DO,Non-Vehicle Maintenance,"$69,397 "
0005,NA,MB,DO,General Administration,"$4,161,972 "
0005,NA,DR,DO,General Administration,"$273,108 "
0005,NA,DR,DO,Non-Vehicle Maintenance,$0 
0005,NA,DR,DO,Vehicle Maintenance,"$303,698 "
0005,NA,DR,DO,Vehicle Operations,"$1,870,628 "
0006,NA,VP,DO,Vehicle Operations,"$57,605 "
0006,NA,DR,PT,General Administration,"$314,954 "
0006,NA,DR,PT,Non-Vehicle Maintenance,"$30,980 "
0006,NA,DR,PT,Vehicle Maintenance,"$154,960 "
0006,NA,DR,PT,Vehicle Operations,"$617,536 "
0006,NA,VP,DO,General Administration,"$57,978 "
0006,NA,MB,DO,Vehicle Operations,"$3,020,432 "
0006,NA,MB,DO,Vehicle Maintenance,"$975,040 "
0006,NA,MB,DO,General Administration,"$964,652 "
0006,NA,MB,DO,Non-Vehicle Maintenance,$0 
0006,NA,VP,DO,Non-Vehicle Maintenance,$0 
0006,NA,VP,DO,Vehicle Maintenance,"$20,449 "
0007,NA,VP,PT,Vehicle Operations,"$11,987 "
0007,NA,DR,PT,General Administration,"$583,176 "
0007,NA,DR,PT,Non-Vehicle Maintenance,"$8,969 "
0007,NA,DR,PT,Vehicle Maintenance,"$157,783 "
0007,NA,DR,PT,Vehicle Operations,"$1,886,513 "
0007,NA,VP,PT,General Administration,"$25,682 "
0007,NA,MB,DO,Vehicle Operations,"$16,953,470 "
0007,NA,MB,DO,Vehicle Maintenance,"$4,291,086 "
0007,NA,MB,DO,General Administration,"$4,485,742 "
0007,NA,MB,DO,Non-Vehicle Maintenance,"$1,138,395 "
0007,NA,VP,PT,Non-Vehicle Maintenance,$0 
0007,NA,VP,PT,Vehicle Maintenance,$678 
0008,NA,MB,DO,Vehicle Operations,"$123,799,829 "
0008,NA,DR,PT,General Administration,"$6,173,626 "
0008,NA,DR,PT,Non-Vehicle Maintenance,$0 
0008,NA,DR,PT,Vehicle Maintenance,"$1,828,003 "
0008,NA,DR,PT,Vehicle Operations,"$19,023,732 "
0008,NA,MB,DO,General Administration,"$40,407,533 "
0008,NA,LR,DO,Vehicle Operations,"$25,526,444 "
0008,NA,LR,DO,Vehicle Maintenance,"$14,871,844 "
0008,NA,LR,DO,General Administration,"$15,248,818 "
0008,NA,LR,DO,Non-Vehicle Maintenance,"$14,342,957 "
0008,NA,MB,DO,Non-Vehicle Maintenance,"$4,065,269 "
0008,NA,MB,DO,Vehicle Maintenance,"$34,993,590 "
0011,NA,MB,DO,Vehicle Operations,"$2,727,748 "
0011,NA,MB,DO,Vehicle Maintenance,"$1,013,396 "
0011,NA,MB,DO,Non-Vehicle Maintenance,"$22,952 "
0011,NA,MB,DO,General Administration,"$1,394,151 "
0011,NA,MB,PT,General Administration,"$337,901 "
0011,NA,DR,DO,Vehicle Maintenance,"$147,850 "
0011,NA,DR,DO,General Administration,"$153,115 "
0011,NA,DR,PT,Vehicle Maintenance,"$18,311 "
0011,NA,DR,PT,General Administration,"$15,330 "
0011,NA,DR,PT,Non-Vehicle Maintenance,$0 
0011,NA,DR,PT,Vehicle Operations,"$66,557 "
0011,NA,DR,DO,Non-Vehicle Maintenance,"$2,368 "
0011,NA,DR,DO,Vehicle Operations,"$562,514 "
0011,NA,MB,PT,Non-Vehicle Maintenance,$0 
0011,NA,MB,PT,Vehicle Maintenance,"$217,426 "
0011,NA,MB,PT,Vehicle Operations,"$601,032 "
0012,NA,VP,PT,Vehicle Operations,$0 
0012,NA,VP,PT,Vehicle Maintenance,$0 
0012,NA,VP,PT,Non-Vehicle Maintenance,$0 
0012,NA,VP,PT,General Administration,"$485,883 "
0012,NA,MB,DO,General Administration,"$2,605,865 "
0012,NA,DR,PT,Vehicle Maintenance,"$901,119 "
0012,NA,DR,PT,General Administration,"$436,391 "
0012,NA,DR,PT,Non-Vehicle Maintenance,"$20,000 "
0012,NA,DR,PT,Vehicle Operations,"$3,339,878 "
0012,NA,MB,DO,Non-Vehicle Maintenance,"$248,642 "
0012,NA,MB,DO,Vehicle Maintenance,"$3,892,259 "
0012,NA,MB,DO,Vehicle Operations,"$10,848,239 "
0016,NA,MB,DO,Vehicle Operations,"$675,421 "
0016,NA,MB,DO,Vehicle Maintenance,"$130,558 "
0016,NA,MB,DO,Non-Vehicle Maintenance,"$15,506 "
0016,NA,MB,DO,General Administration,"$474,218 "
0016,NA,DR,PT,General Administration,"$96,814 "
0016,NA,DR,PT,Non-Vehicle Maintenance,$0 
0016,NA,DR,PT,Vehicle Maintenance,"$152,447 "
0016,NA,DR,PT,Vehicle Operations,"$486,315 "
0018,NA,VP,DO,Vehicle Operations,"$876,981 "
0018,NA,VP,DO,Vehicle Maintenance,"$371,153 "
0018,NA,VP,DO,Non-Vehicle Maintenance,"$65,813 "
0018,NA,VP,DO,General Administration,"$479,237 "
0018,NA,MB,DO,General Administration,"$1,757,164 "
0018,NA,DR,DO,Vehicle Maintenance,"$823,674 "
0018,NA,DR,DO,General Administration,"$1,393,981 "
0018,NA,DR,PT,Vehicle Maintenance,"$292,020 "
0018,NA,DR,PT,General Administration,"$584,040 "
0018,NA,DR,PT,Non-Vehicle Maintenance,"$146,010 "
0018,NA,DR,PT,Vehicle Operations,"$2,044,142 "
0018,NA,DR,DO,Non-Vehicle Maintenance,"$385,644 "
0018,NA,DR,DO,Vehicle Operations,"$6,290,289 "
0018,NA,MB,DO,Non-Vehicle Maintenance,"$480,461 "
0018,NA,MB,DO,Vehicle Maintenance,"$1,794,439 "
0018,NA,MB,DO,Vehicle Operations,"$7,727,320 "
0019,NA,VP,DO,Vehicle Operations,"$519,953 "
0019,NA,DR,DO,General Administration,"$1,126,938 "
0019,NA,DR,DO,Non-Vehicle Maintenance,"$201,957 "
0019,NA,DR,DO,Vehicle Maintenance,"$617,581 "
0019,NA,DR,DO,Vehicle Operations,"$2,403,358 "
0019,NA,VP,DO,General Administration,"$232,184 "
0019,NA,MB,DO,Vehicle Operations,"$8,881,140 "
0019,NA,MB,DO,Vehicle Maintenance,"$2,268,915 "
0019,NA,MB,DO,General Administration,"$3,681,089 "
0019,NA,MB,DO,Non-Vehicle Maintenance,"$1,009,783 "
0019,NA,VP,DO,Non-Vehicle Maintenance,$0 
0019,NA,VP,DO,Vehicle Maintenance,"$154,467 "
0020,NA,VP,DO,Vehicle Operations,"$517,430 "
0020,NA,MB,DO,Vehicle Maintenance,"$2,888,254 "
0020,NA,MB,DO,General Administration,"$3,596,511 "
0020,NA,FB,PT,Vehicle Maintenance,"$313,596 "
0020,NA,FB,PT,General Administration,"$561,679 "
0020,NA,DR,DO,General Administration,"$515,548 "
0020,NA,DR,DO,Non-Vehicle Maintenance,"$207,090 "
0020,NA,DR,DO,Vehicle Maintenance,"$1,416,754 "
0020,NA,DR,DO,Vehicle Operations,"$6,726,281 "
0020,NA,FB,PT,Non-Vehicle Maintenance,"$64,958 "
0020,NA,FB,PT,Vehicle Operations,"$505,901 "
0020,NA,MB,DO,Non-Vehicle Maintenance,"$1,312,855 "
0020,NA,MB,DO,Vehicle Operations,"$10,307,495 "
0020,NA,VP,DO,Vehicle Maintenance,"$296,951 "
0020,NA,VP,DO,General Administration,"$386,237 "
0020,NA,VP,DO,Non-Vehicle Maintenance,"$59,810 "
0021,NA,MB,DO,Vehicle Operations,"$6,314,144 "
0021,NA,DR,DO,Vehicle Maintenance,"$413,443 "
0021,NA,DR,DO,General Administration,"$593,864 "
0021,NA,DR,PT,Vehicle Maintenance,"$5,438 "
0021,NA,DR,PT,General Administration,"$5,361 "
0021,NA,DR,PT,Non-Vehicle Maintenance,$983 
0021,NA,DR,PT,Vehicle Operations,"$18,429 "
0021,NA,DR,DO,Non-Vehicle Maintenance,"$140,888 "
0021,NA,DR,DO,Vehicle Operations,"$2,828,671 "
0021,NA,MB,DO,Vehicle Maintenance,"$2,142,171 "
0021,NA,MB,DO,General Administration,"$2,561,524 "
0021,NA,MB,DO,Non-Vehicle Maintenance,"$743,264 "
0022,NA,MB,DO,Vehicle Operations,"$491,722 "
0022,NA,MB,DO,Vehicle Maintenance,"$153,084 "
0022,NA,MB,DO,Non-Vehicle Maintenance,"$8,979 "
0022,NA,MB,DO,General Administration,"$87,799 "
0022,NA,DR,DO,General Administration,"$60,757 "
0022,NA,DR,DO,Non-Vehicle Maintenance,$564 
0022,NA,DR,DO,Vehicle Maintenance,"$104,362 "
0022,NA,DR,DO,Vehicle Operations,"$377,173 "
0023,NA,MO,PT,Vehicle Operations,"$95,848 "
0023,NA,MO,PT,General Administration,"$96,566 "
0023,NA,MO,PT,Non-Vehicle Maintenance,"$17,571 "
0023,NA,MO,PT,Vehicle Maintenance,"$110,573 "
0024,NA,MB,DO,Vehicle Operations,"$14,212,983 "
0024,NA,DR,DO,Vehicle Maintenance,"$638,989 "
0024,NA,DR,DO,General Administration,"$1,449,875 "
0024,NA,DR,DO,Non-Vehicle Maintenance,"$450,352 "
0024,NA,DR,DO,Vehicle Operations,"$4,245,827 "
0024,NA,MB,DO,Vehicle Maintenance,"$3,182,881 "
0024,NA,MB,DO,General Administration,"$2,587,441 "
0024,NA,MB,DO,Non-Vehicle Maintenance,"$1,096,176 "
0025,NA,VP,PT,Vehicle Operations,"$39,018 "
0025,NA,VP,PT,Vehicle Maintenance,"$4,870 "
0025,NA,VP,PT,General Administration,"$189,816 "
0025,NA,MB,DO,Vehicle Maintenance,"$2,531,468 "
0025,NA,MB,DO,General Administration,"$4,022,665 "
0025,NA,DR,PT,General Administration,"$516,378 "
0025,NA,DR,PT,Non-Vehicle Maintenance,$0 
0025,NA,DR,PT,Vehicle Maintenance,"$314,565 "
0025,NA,DR,PT,Vehicle Operations,"$3,595,771 "
0025,NA,MB,DO,Non-Vehicle Maintenance,"$849,595 "
0025,NA,MB,DO,Vehicle Operations,"$10,609,778 "
0025,NA,VP,PT,Non-Vehicle Maintenance,$0 
0028,NA,FB,PT,Vehicle Operations,"$1,095,895 "
0028,NA,FB,PT,Vehicle Maintenance,"$711,452 "
0028,NA,FB,PT,General Administration,"$643,045 "
0028,NA,FB,PT,Non-Vehicle Maintenance,"$86,778 "
0029,NA,VP,DO,Vehicle Operations,"$1,178,311 "
0029,NA,VP,DO,Vehicle Maintenance,"$602,921 "
0029,NA,VP,DO,General Administration,"$961,990 "
0029,NA,MB,DO,Vehicle Operations,"$33,709,284 "
0029,NA,VP,DO,Non-Vehicle Maintenance,$0 
0029,NA,MB,DO,Vehicle Maintenance,"$8,672,014 "
0029,NA,MB,DO,General Administration,"$11,353,168 "
0029,NA,MB,PT,Vehicle Maintenance,"$2,682,318 "
0029,NA,MB,PT,General Administration,"$4,790,084 "
0029,NA,DR,PT,General Administration,"$1,617,359 "
0029,NA,DR,PT,Non-Vehicle Maintenance,"$75,372 "
0029,NA,DR,PT,Vehicle Maintenance,"$691,895 "
0029,NA,DR,PT,Vehicle Operations,"$4,590,823 "
0029,NA,MB,PT,Non-Vehicle Maintenance,"$743,918 "
0029,NA,MB,PT,Vehicle Operations,"$12,442,934 "
0029,NA,MB,DO,Non-Vehicle Maintenance,"$2,278,556 "
0033,NA,DR,DO,Vehicle Operations,"$4,813,567 "
0033,NA,DR,DO,Vehicle Maintenance,"$563,216 "
0033,NA,DR,DO,Non-Vehicle Maintenance,"$6,384 "
0033,NA,DR,DO,General Administration,"$481,899 "
0034,NA,MB,DO,Vehicle Operations,"$2,101,737 "
0034,NA,MB,DO,General Administration,"$1,418,406 "
0034,NA,DR,PT,Vehicle Operations,"$1,772,855 "
0034,NA,DR,PT,Vehicle Maintenance,"$190,908 "
0034,NA,DR,PT,General Administration,"$293,585 "
0034,NA,DR,PT,Non-Vehicle Maintenance,$0 
0034,NA,MB,DO,Non-Vehicle Maintenance,"$242,526 "
0034,NA,MB,DO,Vehicle Maintenance,"$449,388 "
0035,NA,FB,DO,Vehicle Operations,"$140,687,185 "
0035,NA,FB,DO,Vehicle Maintenance,"$18,644,986 "
0035,NA,FB,DO,General Administration,"$21,242,330 "
0035,NA,FB,DO,Non-Vehicle Maintenance,"$8,384,547 "
0040,NA,MB,PT,Vehicle Operations,"$34,941,618 "
0040,NA,CR,PT,General Administration,"$7,552,486 "
0040,NA,CR,PT,Non-Vehicle Maintenance,"$2,390,772 "
0040,NA,CR,PT,Vehicle Maintenance,"$6,319,648 "
0040,NA,CR,PT,Vehicle Operations,"$6,331,269 "
0040,NA,MB,PT,General Administration,"$11,538,032 "
0040,NA,LR,DO,Vehicle Operations,"$1,187,030 "
0040,NA,LR,DO,Vehicle Maintenance,"$477,271 "
0040,NA,LR,DO,General Administration,"$730,603 "
0040,NA,LR,DO,Non-Vehicle Maintenance,"$509,171 "
0040,NA,MB,PT,Non-Vehicle Maintenance,"$6,206,529 "
0040,NA,MB,PT,Vehicle Maintenance,"$10,747,866 "
0041,NA,AR,DO,Vehicle Operations,"$988,472 "
0041,NA,AR,DO,Vehicle Maintenance,"$462,753 "
0041,NA,AR,DO,Non-Vehicle Maintenance,"$617,371 "
0041,NA,AR,DO,General Administration,"$833,775 "
0042,NA,MB,DO,Vehicle Operations,"$234,258 "
0042,NA,MB,DO,Vehicle Maintenance,"$43,601 "
0042,NA,MB,DO,General Administration,"$57,474 "
0042,NA,DR,DO,Vehicle Maintenance,"$38,583 "
0042,NA,DR,DO,General Administration,"$36,266 "
0042,NA,DR,DO,Non-Vehicle Maintenance,"$10,802 "
0042,NA,DR,DO,Vehicle Operations,"$124,511 "
0042,NA,MB,DO,Non-Vehicle Maintenance,"$15,281 "
0043,NA,MB,DO,Vehicle Operations,"$3,521,801 "
0043,NA,MB,DO,Vehicle Maintenance,"$1,012,240 "
0043,NA,MB,DO,General Administration,"$1,106,440 "
0043,NA,DR,DO,Vehicle Maintenance,"$337,367 "
0043,NA,DR,DO,General Administration,"$318,940 "
0043,NA,DR,PT,General Administration,"$78,041 "
0043,NA,DR,PT,Non-Vehicle Maintenance,$0 
0043,NA,DR,PT,Vehicle Maintenance,"$40,429 "
0043,NA,DR,PT,Vehicle Operations,"$229,100 "
0043,NA,DR,DO,Non-Vehicle Maintenance,"$81,055 "
0043,NA,DR,DO,Vehicle Operations,"$857,402 "
0043,NA,MB,DO,Non-Vehicle Maintenance,"$245,361 "
0044,NA,VP,DO,Vehicle Operations,"$83,719 "
0044,NA,DR,DO,General Administration,"$478,979 "
0044,NA,DR,DO,Non-Vehicle Maintenance,"$74,619 "
0044,NA,DR,DO,Vehicle Maintenance,"$217,490 "
0044,NA,DR,DO,Vehicle Operations,"$1,374,660 "
0044,NA,MB,DO,General Administration,"$528,047 "
0044,NA,MB,DO,Non-Vehicle Maintenance,"$73,174 "
0044,NA,MB,DO,Vehicle Maintenance,"$560,566 "
0044,NA,MB,DO,Vehicle Operations,"$1,555,891 "
0044,NA,VP,DO,Vehicle Maintenance,"$95,541 "
0044,NA,VP,DO,General Administration,"$58,883 "
0044,NA,VP,DO,Non-Vehicle Maintenance,"$3,766 "
0045,NA,MB,DO,Vehicle Operations,"$1,199,885 "
0045,NA,MB,DO,Vehicle Maintenance,"$294,267 "
0045,NA,MB,DO,General Administration,"$419,866 "
0045,NA,DR,DO,Vehicle Maintenance,"$149,193 "
0045,NA,DR,DO,General Administration,"$253,226 "
0045,NA,DR,DO,Non-Vehicle Maintenance,"$3,742 "
0045,NA,DR,DO,Vehicle Operations,"$832,895 "
0045,NA,MB,DO,Non-Vehicle Maintenance,"$4,912 "
0046,NA,MB,DO,Vehicle Operations,"$1,180,886 "
0046,NA,MB,DO,Vehicle Maintenance,"$359,224 "
0046,NA,MB,DO,General Administration,"$674,574 "
0046,NA,DR,DO,Vehicle Maintenance,"$59,201 "
0046,NA,DR,DO,General Administration,"$15,346 "
0046,NA,DR,DO,Non-Vehicle Maintenance,$0 
0046,NA,DR,DO,Vehicle Operations,"$339,489 "
0046,NA,MB,DO,Non-Vehicle Maintenance,$0 
0049,NA,VP,DO,Vehicle Operations,"$139,492 "
0049,NA,VP,DO,Vehicle Maintenance,"$34,443 "
0049,NA,VP,DO,General Administration,"$209,254 "
0049,NA,VP,DO,Non-Vehicle Maintenance,$0 
1001,NA,MB,DO,Vehicle Operations,"$39,371,836 "
1001,NA,DR,PT,General Administration,"$598,362 "
1001,NA,DR,PT,Non-Vehicle Maintenance,$0 
1001,NA,DR,PT,Vehicle Maintenance,"$353,091 "
1001,NA,DR,PT,Vehicle Operations,"$3,685,249 "
1001,NA,MB,DO,General Administration,"$17,720,802 "
1001,NA,DR,DO,Vehicle Operations,"$6,179,989 "
1001,NA,DR,DO,Vehicle Maintenance,"$1,577,670 "
1001,NA,DR,DO,General Administration,"$1,363,011 "
1001,NA,DR,DO,Non-Vehicle Maintenance,$0 
1001,NA,MB,DO,Non-Vehicle Maintenance,"$2,199,179 "
1001,NA,MB,DO,Vehicle Maintenance,"$11,366,163 "
1002,NA,MB,DO,Vehicle Operations,"$1,697,498 "
1002,NA,MB,DO,Vehicle Maintenance,"$446,747 "
1002,NA,MB,DO,Non-Vehicle Maintenance,"$93,320 "
1002,NA,MB,DO,General Administration,"$348,328 "
1002,NA,DR,DO,General Administration,"$32,699 "
1002,NA,DR,DO,Non-Vehicle Maintenance,"$8,954 "
1002,NA,DR,DO,Vehicle Maintenance,"$71,610 "
1002,NA,DR,DO,Vehicle Operations,"$310,124 "
1003,NA,TB,DO,Vehicle Operations,"$5,036,485 "
1003,NA,HR,DO,Vehicle Operations,"$116,420,581 "
1003,NA,LR,DO,General Administration,"$10,011,507 "
1003,NA,LR,DO,Non-Vehicle Maintenance,"$23,586,205 "
1003,NA,LR,DO,Vehicle Maintenance,"$24,560,768 "
1003,NA,LR,DO,Vehicle Operations,"$55,753,620 "
1003,NA,MB,PT,General Administration,"$770,144 "
1003,NA,MB,PT,Non-Vehicle Maintenance,"$317,142 "
1003,NA,MB,PT,Vehicle Maintenance,"$1,269,681 "
1003,NA,MB,PT,Vehicle Operations,"$3,584,251 "
1003,NA,DR,PT,Vehicle Maintenance,"$3,112,576 "
1003,NA,DR,PT,Vehicle Operations,"$32,107,188 "
1003,NA,FB,PT,General Administration,"$1,494,172 "
1003,NA,FB,PT,Non-Vehicle Maintenance,"$143,835 "
1003,NA,FB,PT,Vehicle Maintenance,"$704,239 "
1003,NA,FB,PT,Vehicle Operations,"$6,631,979 "
1003,NA,HR,DO,General Administration,"$19,715,696 "
1003,NA,HR,DO,Non-Vehicle Maintenance,"$67,505,251 "
1003,NA,HR,DO,Vehicle Maintenance,"$40,211,288 "
1003,NA,CR,DO,General Administration,"$29,607,130 "
1003,NA,CR,DO,Non-Vehicle Maintenance,"$60,250,746 "
1003,NA,CR,DO,Vehicle Maintenance,"$52,433,719 "
1003,NA,CR,DO,Vehicle Operations,"$81,543,845 "
1003,NA,DR,PT,General Administration,"$11,471,887 "
1003,NA,DR,PT,Non-Vehicle Maintenance,"$508,169 "
1003,NA,TB,DO,General Administration,"$1,133,173 "
1003,NA,MB,DO,Vehicle Operations,"$182,374,955 "
1003,NA,MB,DO,Vehicle Maintenance,"$75,464,610 "
1003,NA,MB,DO,General Administration,"$23,892,068 "
1003,NA,MB,DO,Non-Vehicle Maintenance,"$5,086,139 "
1003,NA,TB,DO,Non-Vehicle Maintenance,"$2,784,923 "
1003,NA,TB,DO,Vehicle Maintenance,"$4,638,360 "
1004,NA,MB,PT,Vehicle Operations,"$6,248,403 "
1004,NA,MB,PT,Vehicle Maintenance,"$1,428,775 "
1004,NA,MB,PT,General Administration,"$1,469,988 "
1004,NA,DR,PT,Vehicle Maintenance,"$298,593 "
1004,NA,DR,PT,General Administration,"$707,778 "
1004,NA,DR,PT,Non-Vehicle Maintenance,$0 
1004,NA,DR,PT,Vehicle Operations,"$1,657,696 "
1004,NA,MB,PT,Non-Vehicle Maintenance,"$272,997 "
1005,NA,MB,DO,Vehicle Operations,"$3,667,947 "
1005,NA,MB,DO,Vehicle Maintenance,"$899,944 "
1005,NA,MB,DO,General Administration,"$1,438,632 "
1005,NA,DR,PT,Vehicle Operations,"$1,160,080 "
1005,NA,MB,DO,Non-Vehicle Maintenance,"$748,771 "
1005,NA,DR,PT,Vehicle Maintenance,"$151,208 "
1005,NA,DR,PT,General Administration,"$26,832 "
1005,NA,DR,PT,Non-Vehicle Maintenance,"$12,081 "
1006,NA,MB,PT,Vehicle Operations,"$5,520,684 "
1006,NA,MB,PT,Vehicle Maintenance,"$2,123,340 "
1006,NA,MB,PT,General Administration,"$796,864 "
1006,NA,DR,PT,Vehicle Maintenance,"$424,668 "
1006,NA,DR,PT,General Administration,"$365,779 "
1006,NA,DR,PT,Non-Vehicle Maintenance,"$42,468 "
1006,NA,DR,PT,Vehicle Operations,"$1,486,338 "
1006,NA,MB,PT,Non-Vehicle Maintenance,"$509,602 "
1007,NA,MB,PT,Vehicle Operations,"$1,963,298 "
1007,NA,MB,PT,Vehicle Maintenance,"$946,852 "
1007,NA,MB,PT,General Administration,"$910,667 "
1007,NA,DR,PT,Vehicle Maintenance,"$179,445 "
1007,NA,DR,PT,General Administration,"$145,181 "
1007,NA,DR,PT,Non-Vehicle Maintenance,"$67,850 "
1007,NA,DR,PT,Vehicle Operations,"$495,901 "
1007,NA,MB,PT,Non-Vehicle Maintenance,"$143,962 "
1008,NA,MB,PT,Vehicle Operations,"$14,859,751 "
1008,NA,MB,PT,General Administration,"$3,181,436 "
1008,NA,DR,PT,Vehicle Operations,"$5,958,179 "
1008,NA,DR,PT,Vehicle Maintenance,"$921,466 "
1008,NA,DR,PT,General Administration,"$1,151,341 "
1008,NA,DR,PT,Non-Vehicle Maintenance,$0 
1008,NA,MB,PT,Non-Vehicle Maintenance,"$395,103 "
1008,NA,MB,PT,Vehicle Maintenance,"$4,610,656 "
1013,NA,MB,PT,Vehicle Operations,"$5,085,016 "
1013,NA,MB,PT,General Administration,"$1,072,603 "
1013,NA,DR,PT,Vehicle Operations,"$886,315 "
1013,NA,DR,PT,Vehicle Maintenance,"$138,326 "
1013,NA,DR,PT,General Administration,"$172,351 "
1013,NA,DR,PT,Non-Vehicle Maintenance,$0 
1013,NA,MB,PT,Non-Vehicle Maintenance,"$190,109 "
1013,NA,MB,PT,Vehicle Maintenance,"$1,373,847 "
1014,NA,MB,DO,Vehicle Operations,"$7,425,264 "
1014,NA,MB,DO,Vehicle Maintenance,"$2,793,379 "
1014,NA,MB,DO,General Administration,"$2,204,751 "
1014,NA,DR,DO,Vehicle Maintenance,"$538,791 "
1014,NA,DR,DO,General Administration,"$225,037 "
1014,NA,DR,PT,General Administration,"$954,756 "
1014,NA,DR,PT,Non-Vehicle Maintenance,"$32,726 "
1014,NA,DR,PT,Vehicle Maintenance,"$350,510 "
1014,NA,DR,PT,Vehicle Operations,"$2,129,092 "
1014,NA,DR,DO,Non-Vehicle Maintenance,"$50,603 "
1014,NA,DR,DO,Vehicle Operations,"$1,003,639 "
1014,NA,MB,DO,Non-Vehicle Maintenance,"$533,691 "
1016,NA,MB,DO,Vehicle Operations,"$3,390,297 "
1016,NA,MB,DO,Vehicle Maintenance,"$858,720 "
1016,NA,MB,DO,General Administration,"$752,455 "
1016,NA,MB,DO,Non-Vehicle Maintenance,"$53,608 "
1017,NA,MB,PT,Vehicle Operations,"$709,173 "
1017,NA,MB,PT,Vehicle Maintenance,"$303,977 "
1017,NA,MB,PT,General Administration,"$406,870 "
1017,NA,DR,PT,Vehicle Maintenance,"$497,528 "
1017,NA,DR,PT,General Administration,"$1,247,356 "
1017,NA,DR,PT,Non-Vehicle Maintenance,$0 
1017,NA,DR,PT,Vehicle Operations,"$8,164,418 "
1017,NA,MB,PT,Non-Vehicle Maintenance,$0 
1040,NA,MB,DO,Vehicle Operations,"$2,589,809 "
1040,NA,MB,DO,Vehicle Maintenance,"$848,745 "
1040,NA,MB,DO,General Administration,"$456,427 "
1040,NA,DR,PT,Vehicle Maintenance,"$13,263 "
1040,NA,DR,PT,General Administration,"$56,150 "
1040,NA,DR,PT,Non-Vehicle Maintenance,$0 
1040,NA,DR,PT,Vehicle Operations,"$53,921 "
1040,NA,MB,DO,Non-Vehicle Maintenance,"$110,530 "
1047,NA,MB,DO,Vehicle Operations,"$1,162,204 "
